Invoice,Date,StockCode,CustomerID,Country,Quantity,Price,ReturnValue
C490946,2009-12-08,22123,13091,United Kingdom,-12,5.95,71.4
C490946,2009-12-08,22174,13091,United Kingdom,-24,1.65,39.6
C490946,2009-12-08,22095,13091,United Kingdom,-36,1.06,38.16
C490946,2009-12-08,22107,13091,United Kingdom,-32,3.39,108.48
C490946,2009-12-08,21743,13091,United Kingdom,-24,2.95,70.8
C490947,2009-12-08,21100,16523,United Kingdom,-1,1.65,1.65
C490949,2009-12-08,47503F,16353,United Kingdom,-1,1.65,1.65
C490973,2009-12-08,21875,17069,United Kingdom,-1,1.25,1.25
C490973,2009-12-08,85232B,17069,United Kingdom,-1,4.95,4.95
C490974,2009-12-08,21032,16451,United Kingdom,-3,1.25,3.75
C490977,2009-12-08,85006,15317,United Kingdom,-6,2.95,17.7
C490979,2009-12-08,85047,13468,United Kingdom,-3,6.35,19.05
C490980,2009-12-08,22319,15194,United Kingdom,-1,0.65,0.65
C490980,2009-12-08,21890,15194,United Kingdom,-4,2.95,11.8
C490980,2009-12-08,85048,15194,United Kingdom,-2,6.95,13.9
C490983,2009-12-08,22073,16955,United Kingdom,-1,3.75,3.75
C490985,2009-12-08,47502,15903,United Kingdom,-4,9.95,39.8
C490986,2009-12-08,85066,16822,United Kingdom,-1,12.75,12.75
C490987,2009-12-08,85103,14864,United Kingdom,-5,6.75,33.75
C490987,2009-12-08,72739C,14864,United Kingdom,-12,1.25,15.0
C490988,2009-12-08,21533,12746,United Kingdom,-1,4.95,4.95
C490988,2009-12-08,21528,12746,United Kingdom,-1,6.95,6.95
C490991,2009-12-08,21553,13414,United Kingdom,-1,5.95,5.95
C490991,2009-12-08,21554,13414,United Kingdom,-1,5.95,5.95
C490993,2009-12-08,37495,13902,Denmark,-3,3.75,11.25
C490993,2009-12-08,21463,13902,Denmark,-1,5.95,5.95
C490994,2009-12-08,85047,18070,United Kingdom,-1,6.35,6.35
C490995,2009-12-08,20892,18252,United Kingdom,-6,12.75,76.5
C490996,2009-12-08,22135,15935,United Kingdom,-12,0.42,5.04
C490996,2009-12-08,35599D,15935,United Kingdom,-6,2.95,17.7
C490996,2009-12-08,84879,15935,United Kingdom,-8,1.69,13.52
C490996,2009-12-08,85016,15935,United Kingdom,-6,2.55,15.3
C490996,2009-12-08,22276,15935,United Kingdom,-6,2.55,15.3
C490996,2009-12-08,22131,15935,United Kingdom,-6,1.95,11.7
C490996,2009-12-08,85172,15935,United Kingdom,-16,0.42,6.72
C490996,2009-12-08,21984,15935,United Kingdom,-48,0.29,13.92
C490996,2009-12-08,22027,15935,United Kingdom,-12,0.42,5.04
C490996,2009-12-08,21899,15935,United Kingdom,-24,0.65,15.6
C490996,2009-12-08,21902,15935,United Kingdom,-24,0.65,15.6
C490996,2009-12-08,21901,15935,United Kingdom,-24,0.65,15.6
C490996,2009-12-08,22054,15935,United Kingdom,-8,1.65,13.2
C490996,2009-12-08,48195,15935,United Kingdom,-2,6.75,13.5
C490996,2009-12-08,22341,15935,United Kingdom,-12,1.65,19.8
C490996,2009-12-08,22077,15935,United Kingdom,-12,1.65,19.8
C490996,2009-12-08,22180,15935,United Kingdom,-2,9.95,19.9
C490996,2009-12-08,22113,15935,United Kingdom,-4,3.45,13.8
C490996,2009-12-08,21010,15935,United Kingdom,-12,1.25,15.0
C490996,2009-12-08,35979,15935,United Kingdom,-6,2.95,17.7
C490996,2009-12-08,35976B,15935,United Kingdom,-12,1.25,15.0
C490996,2009-12-08,35594,15935,United Kingdom,-24,0.42,10.08
C490997,2009-12-08,21053,14911,Ireland,-1,4.25,4.25
C490997,2009-12-08,21652,14911,Ireland,-6,1.95,11.7
C491000,2009-12-08,21929,13136,United Kingdom,-1,1.65,1.65
C491001,2009-12-08,20747,17531,United Kingdom,-1,14.95,14.95
C491002,2009-12-08,79323S,16853,United Kingdom,-4,6.75,27.0
C491002,2009-12-08,79342B,16853,United Kingdom,-6,6.75,40.5
C491003,2009-12-08,21874,17340,United Kingdom,-2,1.25,2.5
C491003,2009-12-08,21735,17340,United Kingdom,-1,12.75,12.75
C491003,2009-12-08,51008,17340,United Kingdom,-3,3.45,10.35
C491003,2009-12-08,82486,17340,United Kingdom,-2,7.95,15.9
C491003,2009-12-08,21326,17340,United Kingdom,-6,0.65,3.9
C491003,2009-12-08,21735,17340,United Kingdom,-2,12.75,25.5
C491004,2009-12-08,21358,14286,United Kingdom,-1,1.25,1.25
C491004,2009-12-08,21992,14286,United Kingdom,-6,2.95,17.7
C491004,2009-12-08,21576,14286,United Kingdom,-1,2.25,2.25
C491005,2009-12-08,79340W,13112,United Kingdom,-1,7.95,7.95
C491012,2009-12-08,21231,13733,United Kingdom,-2,1.25,2.5
C491013,2009-12-08,21259,14911,Ireland,-1,5.95,5.95
C491013,2009-12-08,21249,14911,Ireland,-6,2.95,17.7
C491013,2009-12-08,21843,14911,Ireland,-1,10.95,10.95
C491015,2009-12-08,21332,17612,United Kingdom,-1,12.75,12.75
C491016,2009-12-08,22149,14907,United Kingdom,-6,2.1,12.6
C491017,2009-12-08,85044,13643,United Kingdom,-1,4.95,4.95
C491018,2009-12-08,79321,13107,United Kingdom,-1,4.95,4.95
C491018,2009-12-08,85047,13107,United Kingdom,-2,6.35,12.7
C491019,2009-12-08,21212,15137,United Kingdom,-24,0.55,13.2
C491019,2009-12-08,21731,15137,United Kingdom,-12,1.65,19.8
C491019,2009-12-08,22189,15137,United Kingdom,-2,3.95,7.9
C491020,2009-12-08,35400,12747,United Kingdom,-4,7.95,31.8
C491021,2009-12-08,22183,14911,Ireland,-1,6.75,6.75
C491022,2009-12-08,21157,14817,United Kingdom,-6,2.1,12.6
C491022,2009-12-08,20665,14817,United Kingdom,-6,2.95,17.7
C491022,2009-12-08,22139,14817,United Kingdom,-3,4.95,14.85
C491023,2009-12-08,85174,15971,United Kingdom,-64,4.25,272.0
C491023,2009-12-08,21112,15971,United Kingdom,-168,2.55,428.4
C491027,2009-12-08,22125,15181,United Kingdom,-48,4.95,237.6
C491028,2009-12-08,46775A,13872,United Kingdom,-1,16.95,16.95
C491029,2009-12-08,17165D,15615,United Kingdom,-2,1.05,2.1
C491029,2009-12-08,17165B,15615,United Kingdom,-3,1.05,3.15
C491029,2009-12-08,21843,15615,United Kingdom,-1,10.95,10.95
C491030,2009-12-08,22335,14113,United Kingdom,-48,0.65,31.2
C491031,2009-12-08,37449,14267,United Kingdom,-1,9.95,9.95
C491032,2009-12-08,21535,16131,United Kingdom,-1,2.55,2.55
C491032,2009-12-08,21527,16131,United Kingdom,-1,7.95,7.95
C491036,2009-12-09,21680,12487,Sweden,-30,0.85,25.5
C491037,2009-12-09,22121,12896,United Kingdom,-5,5.95,29.75
C491040,2009-12-09,82483,16163,United Kingdom,-2,5.95,11.9
C491040,2009-12-09,21440,16163,United Kingdom,-2,1.25,2.5
C491040,2009-12-09,22322,16163,United Kingdom,-2,0.85,1.7
C491052,2009-12-09,21284,12472,Germany,-12,1.69,20.28
C491052,2009-12-09,21286,12472,Germany,-12,2.55,30.6
C491052,2009-12-09,85232B,12472,Germany,-2,4.95,9.9
C491076,2009-12-09,85047,14173,United Kingdom,-3,6.35,19.05
C491080,2009-12-09,85232B,14593,United Kingdom,-2,4.95,9.9
C491080,2009-12-09,20781,14593,United Kingdom,-3,5.49,16.47
C491084,2009-12-09,85047,17954,United Kingdom,-1,6.35,6.35
C491084,2009-12-09,85033G,17954,United Kingdom,-1,0.65,0.65
C491084,2009-12-09,35001W,17954,United Kingdom,-1,3.49,3.49
C491099,2009-12-09,22064,15005,United Kingdom,-1,1.65,1.65
C491099,2009-12-09,21874,15005,United Kingdom,-1,1.25,1.25
C491099,2009-12-09,37461,15005,United Kingdom,-1,1.25,1.25
C491099,2009-12-09,22167,15005,United Kingdom,-1,9.95,9.95
C491121,2009-12-09,21889,16933,United Kingdom,-1,1.25,1.25
C491121,2009-12-09,72807B,16933,United Kingdom,-1,4.25,4.25
C491130,2009-12-09,21064,16395,United Kingdom,-2,5.95,11.9
C491156,2009-12-10,37449,15523,United Kingdom,-2,8.5,17.0
C491156,2009-12-10,22061,15523,United Kingdom,-3,8.5,25.5
C491156,2009-12-10,21843,15523,United Kingdom,-2,9.95,19.9
C491162,2009-12-10,85098B,17861,United Kingdom,-1,3.75,3.75
C491162,2009-12-10,85097B,17861,United Kingdom,-1,3.75,3.75
C491166,2009-12-10,21826,12437,France,-4,1.25,5.0
C491166,2009-12-10,22138,12437,France,-2,4.95,9.9
C491166,2009-12-10,22139,12437,France,-3,4.95,14.85
C491166,2009-12-10,22325,12437,France,-6,4.95,29.7
C491168,2009-12-10,79323P,12978,United Kingdom,-1,6.75,6.75
C491190,2009-12-10,85053,16057,United Kingdom,-6,2.1,12.6
C491190,2009-12-10,84836,16057,United Kingdom,-12,1.25,15.0
C491190,2009-12-10,21165,16057,United Kingdom,-12,1.69,20.28
C491190,2009-12-10,21172,16057,United Kingdom,-12,1.45,17.4
C491190,2009-12-10,21164,16057,United Kingdom,-6,2.95,17.7
C491190,2009-12-10,22193,16057,United Kingdom,-2,8.5,17.0
C491190,2009-12-10,21527,16057,United Kingdom,-2,7.95,15.9
C491190,2009-12-10,21531,16057,United Kingdom,-6,2.55,15.3
C491190,2009-12-10,21844,16057,United Kingdom,-6,2.95,17.7
C491190,2009-12-10,21533,16057,United Kingdom,-3,4.95,14.85
C491190,2009-12-10,21537,16057,United Kingdom,-4,4.25,17.0
C491190,2009-12-10,21535,16057,United Kingdom,-6,2.55,15.3
C491190,2009-12-10,21539,16057,United Kingdom,-3,4.95,14.85
C491190,2009-12-10,21843,16057,United Kingdom,-1,10.95,10.95
C491190,2009-12-10,21155,16057,United Kingdom,-6,2.1,12.6
C491190,2009-12-10,22180,16057,United Kingdom,-2,9.95,19.9
C491190,2009-12-10,22072,16057,United Kingdom,-4,3.75,15.0
C491190,2009-12-10,22348,16057,United Kingdom,-12,0.85,10.2
C491190,2009-12-10,22091,16057,United Kingdom,-12,1.25,15.0
C491190,2009-12-10,21901,16057,United Kingdom,-24,0.65,15.6
C491190,2009-12-10,21902,16057,United Kingdom,-24,0.65,15.6
C491190,2009-12-10,22094,16057,United Kingdom,-12,1.25,15.0
C491190,2009-12-10,22083,16057,United Kingdom,-6,2.95,17.7
C491190,2009-12-10,22120,16057,United Kingdom,-3,9.95,29.85
C491190,2009-12-10,21754,16057,United Kingdom,-3,5.95,17.85
C491190,2009-12-10,21755,16057,United Kingdom,-3,5.95,17.85
C491190,2009-12-10,21278,16057,United Kingdom,-6,2.55,15.3
C491208,2009-12-10,22215,14564,Channel Islands,-1,8.5,8.5
C491208,2009-12-10,22200,14564,Channel Islands,-2,4.25,8.5
C491208,2009-12-10,85033G,14564,Channel Islands,-2,0.65,1.3
C491208,2009-12-10,21735,14564,Channel Islands,-2,12.75,25.5
C491213,2009-12-10,85123A,14043,United Kingdom,-1,2.95,2.95
C491260,2009-12-10,21477,15916,United Kingdom,-1,12.75,12.75
C491260,2009-12-10,85042,15916,United Kingdom,-2,4.95,9.9
C491260,2009-12-10,90062,15916,United Kingdom,-1,12.75,12.75
C491369,2009-12-10,22093,12979,United Arab Emirates,-36,1.06,38.16
C491370,2009-12-10,85066,17239,United Kingdom,-1,12.75,12.75
C491398,2009-12-10,21642,12933,United Kingdom,-24,0.85,20.4
C491398,2009-12-10,16046,12933,United Kingdom,-24,0.85,20.4
C491402,2009-12-10,22150,14507,United Kingdom,-2,1.95,3.9
C491402,2009-12-10,20893,14507,United Kingdom,-1,2.55,2.55
C491402,2009-12-10,21108,14507,United Kingdom,-9,2.55,22.95
C491402,2009-12-10,85078,14507,United Kingdom,-1,0.65,0.65
C491402,2009-12-10,22130,14507,United Kingdom,-6,0.85,5.1
C491402,2009-12-10,35631B,14507,United Kingdom,-1,0.19,0.19
C491402,2009-12-10,35962,14507,United Kingdom,-1,2.1,2.1
C491404,2009-12-10,22061,14030,United Kingdom,-2,9.95,19.9
C491409,2009-12-10,21326,14211,United Kingdom,-1,0.65,0.65
C491410,2009-12-10,22325,12437,France,-6,4.95,29.7
C491410,2009-12-10,22138,12437,France,-2,4.95,9.9
C491410,2009-12-10,21826,12437,France,-4,1.25,5.0
C491410,2009-12-10,22139,12437,France,-3,4.95,14.85
C491411,2009-12-10,22215,15309,United Kingdom,-2,8.5,17.0
C491411,2009-12-10,71459,15309,United Kingdom,-1,0.85,0.85
C491412,2009-12-10,20956,16450,United Kingdom,-24,1.25,30.0
C491413,2009-12-10,15060B,17627,United Kingdom,-3,3.75,11.25
C491414,2009-12-10,22355,14389,United Kingdom,-3,0.85,2.55
C491414,2009-12-10,21100,14389,United Kingdom,-1,1.65,1.65
C491414,2009-12-10,21977,14389,United Kingdom,-1,0.55,0.55
C491414,2009-12-10,22356,14389,United Kingdom,-4,0.85,3.4
C491414,2009-12-10,20718,14389,United Kingdom,-1,1.25,1.25
C491414,2009-12-10,21929,14389,United Kingdom,-3,1.95,5.85
C491414,2009-12-10,20717,14389,United Kingdom,-2,1.25,2.5
C491414,2009-12-10,20716,14389,United Kingdom,-1,1.25,1.25
C491415,2009-12-10,21843,14136,United Kingdom,-1,10.95,10.95
C491416,2009-12-10,21730,14194,United Kingdom,-1,4.95,4.95
C491418,2009-12-10,85048,13408,United Kingdom,-4,6.95,27.8
C491417,2009-12-10,47559B,15079,United Kingdom,-10,1.25,12.5
C491417,2009-12-10,22061,15079,United Kingdom,-1,9.95,9.95
C491419,2009-12-10,72741,13175,United Kingdom,-4,1.45,5.8
C491419,2009-12-10,22138,13175,United Kingdom,-1,4.95,4.95
C491420,2009-12-10,21733,15680,United Kingdom,-6,2.95,17.7
C491423,2009-12-10,90184B,16798,United Kingdom,-1,8.95,8.95
C491430,2009-12-11,35400,14606,United Kingdom,-1,8.95,8.95
C491430,2009-12-11,22187,14606,United Kingdom,-3,4.25,12.75
C491430,2009-12-11,21232,14606,United Kingdom,-1,1.25,1.25
C491441,2009-12-11,22138,15311,United Kingdom,-1,4.25,4.25
C491441,2009-12-11,37449,15311,United Kingdom,-2,8.5,17.0
C491441,2009-12-11,37448,15311,United Kingdom,-1,1.25,1.25
C491441,2009-12-11,35004C,15311,United Kingdom,-1,4.65,4.65
C491441,2009-12-11,37450,15311,United Kingdom,-1,2.55,2.55
C491441,2009-12-11,71477,15311,United Kingdom,-3,2.75,8.25
C491446,2009-12-11,47504J,14191,United Kingdom,-3,7.95,23.85
C491446,2009-12-11,47503J,14191,United Kingdom,-7,7.95,55.65
C491455,2009-12-11,79341,17344,United Kingdom,-2,6.75,13.5
C491458,2009-12-11,22138,15684,United Kingdom,-2,4.95,9.9
C491459,2009-12-11,79323P,13711,United Kingdom,-2,6.75,13.5
C491460,2009-12-11,21533,15162,United Kingdom,-1,4.95,4.95
C491460,2009-12-11,22072,15162,United Kingdom,-1,3.75,3.75
C491460,2009-12-11,21527,15162,United Kingdom,-1,7.95,7.95
C491460,2009-12-11,21843,15162,United Kingdom,-5,10.95,54.75
C491461,2009-12-11,85042,17581,United Kingdom,-1,4.95,4.95
C491461,2009-12-11,22180,17581,United Kingdom,-1,9.95,9.95
C491461,2009-12-11,21527,17581,United Kingdom,-1,7.95,7.95
C491461,2009-12-11,22202,17581,United Kingdom,-3,3.75,11.25
C491466,2009-12-11,79321,13958,United Kingdom,-1,4.95,4.95
C491466,2009-12-11,21202,13958,United Kingdom,-2,1.65,3.3
C491466,2009-12-11,21206,13958,United Kingdom,-4,1.65,6.6
C491466,2009-12-11,20663,13958,United Kingdom,-3,2.95,8.85
C491466,2009-12-11,22066,13958,United Kingdom,-2,1.45,2.9
C491466,2009-12-11,22180,13958,United Kingdom,-1,9.95,9.95
C491466,2009-12-11,22109,13958,United Kingdom,-1,3.75,3.75
C491467,2009-12-11,35400,14319,United Kingdom,-2,8.95,17.9
C491469,2009-12-11,20679,12835,United Kingdom,-1,5.95,5.95
C491469,2009-12-11,21232,12835,United Kingdom,-2,1.25,2.5
C491494,2009-12-11,85066,14867,United Kingdom,-1,12.75,12.75
C491521,2009-12-11,79340P,14895,United Kingdom,-1,7.95,7.95
C491521,2009-12-11,79323GR,14895,United Kingdom,-1,6.75,6.75
C491521,2009-12-11,85069,14895,United Kingdom,-3,16.95,50.85
C491521,2009-12-11,22204,14895,United Kingdom,-1,3.75,3.75
C491533,2009-12-11,72807C,14621,United Kingdom,-3,4.25,12.75
C491533,2009-12-11,72802B,14621,United Kingdom,-1,4.25,4.25
C491544,2009-12-11,22305,17436,United Kingdom,-1,2.55,2.55
C491544,2009-12-11,22300,17436,United Kingdom,-2,2.55,5.1
C491545,2009-12-11,22300,17679,United Kingdom,-5,2.55,12.75
C491546,2009-12-11,21891,17679,United Kingdom,-1,1.25,1.25
C491551,2009-12-11,84279B,16580,United Kingdom,-1,3.75,3.75
C491551,2009-12-11,21232,16580,United Kingdom,-1,1.25,1.25
C491588,2009-12-11,82607A,17465,United Kingdom,-6,1.25,7.5
C491589,2009-12-11,22138,13599,United Kingdom,-2,4.95,9.9
C491590,2009-12-11,35400,16917,United Kingdom,-1,8.95,8.95
C491591,2009-12-11,21232,13819,United Kingdom,-3,1.25,3.75
C491591,2009-12-11,21231,13819,United Kingdom,-3,1.25,3.75
C491591,2009-12-11,84029E,13819,United Kingdom,-1,3.75,3.75
C491592,2009-12-11,84032A,13890,United Kingdom,-1,2.95,2.95
C491593,2009-12-11,20879,17681,United Kingdom,-96,2.1,201.6
C491594,2009-12-11,85218,12921,United Kingdom,-3,1.45,4.35
C491594,2009-12-11,85220,12921,United Kingdom,-9,1.65,14.85
C491594,2009-12-11,22063,12921,United Kingdom,-5,2.95,14.75
C491594,2009-12-11,22061,12921,United Kingdom,-1,9.95,9.95
C491594,2009-12-11,22055,12921,United Kingdom,-7,1.65,11.55
C491594,2009-12-11,22061,12921,United Kingdom,-3,9.95,29.85
C491595,2009-12-11,22138,17017,United Kingdom,-6,4.95,29.7
C491596,2009-12-11,21844,12957,United Kingdom,-2,2.95,5.9
C491598,2009-12-11,22277,17677,United Kingdom,-1,2.1,2.1
C491599,2009-12-11,21843,13768,United Kingdom,-1,10.95,10.95
C491599,2009-12-11,21537,13768,United Kingdom,-1,4.25,4.25
C491600,2009-12-11,85180A,13874,United Kingdom,-6,4.65,27.9
C491602,2009-12-11,22138,17645,United Kingdom,-2,4.95,9.9
C491604,2009-12-11,84836,12533,Germany,-12,1.25,15.0
C491604,2009-12-11,84948,12533,Germany,-3,1.65,4.95
C491604,2009-12-11,22072,12533,Germany,-1,3.75,3.75
C491604,2009-12-11,22073,12533,Germany,-1,3.75,3.75
C491605,2009-12-11,84750B,16094,United Kingdom,-1,1.95,1.95
C491605,2009-12-11,21843,16094,United Kingdom,-1,10.95,10.95
C491606,2009-12-11,35001C,16220,United Kingdom,-3,3.39,10.17
C491608,2009-12-11,21733,12533,Germany,-1,2.95,2.95
C491609,2009-12-11,35400,17083,United Kingdom,-1,7.95,7.95
C491610,2009-12-11,85170A,14135,United Kingdom,-23,1.69,38.87
C491611,2009-12-11,21813,16717,United Kingdom,-2,4.95,9.9
C491614,2009-12-11,22139,15179,United Kingdom,-1,4.95,4.95
C491614,2009-12-11,22333,15179,United Kingdom,-7,1.65,11.55
C491614,2009-12-11,21155,15179,United Kingdom,-1,2.1,2.1
C491614,2009-12-11,21892,15179,United Kingdom,-5,1.25,6.25
C491614,2009-12-11,22334,15179,United Kingdom,-7,1.65,11.55
C491616,2009-12-11,22061,14156,Ireland,-1,9.95,9.95
C491615,2009-12-11,82482,18094,United Kingdom,-6,2.55,15.3
C491615,2009-12-11,21231,18094,United Kingdom,-12,1.25,15.0
C491618,2009-12-11,22086,14627,United Kingdom,-2,2.95,5.9
C491618,2009-12-11,21490,14627,United Kingdom,-4,1.95,7.8
C491618,2009-12-11,20914,14627,United Kingdom,-1,2.95,2.95
C491618,2009-12-11,22283,14627,United Kingdom,-1,7.95,7.95
C491618,2009-12-11,21730,14627,United Kingdom,-2,4.95,9.9
C491619,2009-12-11,21843,14911,Ireland,-1,10.95,10.95
C491620,2009-12-11,21527,13768,United Kingdom,-1,7.95,7.95
C491620,2009-12-11,22072,13768,United Kingdom,-3,3.75,11.25
C491620,2009-12-11,22138,13768,United Kingdom,-3,4.95,14.85
C491620,2009-12-11,21843,13768,United Kingdom,-1,10.95,10.95
C491621,2009-12-11,21430,14625,United Kingdom,-1,3.75,3.75
C491626,2009-12-11,21766,16512,United Kingdom,-2,16.95,33.9
C491632,2009-12-11,20783,17841,United Kingdom,-1,5.49,5.49
C491632,2009-12-11,84689,17841,United Kingdom,-1,5.95,5.95
C491650,2009-12-13,84706B,14685,United Kingdom,-1,8.95,8.95
C491676,2009-12-13,85136C,14685,United Kingdom,-13,7.95,103.35
C491676,2009-12-13,21679,14685,United Kingdom,-6,0.85,5.1
C491676,2009-12-13,21677,14685,United Kingdom,-6,0.85,5.1
C491676,2009-12-13,21868,14685,United Kingdom,-12,1.25,15.0
C491689,2009-12-13,21232,14606,United Kingdom,-1,1.25,1.25
C491693,2009-12-13,72807B,14514,United Kingdom,-1,4.25,4.25
C491705,2009-12-13,84482,17802,United Kingdom,-6,3.75,22.5
C491723,2009-12-13,85123A,14987,United Kingdom,-32,2.55,81.6
C491727,2009-12-14,21231,12439,Cyprus,-12,1.25,15.0
C491727,2009-12-14,21166,12439,Cyprus,-12,1.95,23.4
C491727,2009-12-14,18096C,12439,Cyprus,-6,2.55,15.3
C491728,2009-12-14,22139,12471,Germany,-4,4.95,19.8
C491728,2009-12-14,20914,12471,Germany,-1,2.95,2.95
C491728,2009-12-14,22301,12471,Germany,-2,2.55,5.1
C491728,2009-12-14,21232,12471,Germany,-1,1.25,1.25
C491728,2009-12-14,21527,12471,Germany,-1,7.95,7.95
C491728,2009-12-14,22198,12471,Germany,-2,1.65,3.3
C491728,2009-12-14,22200,12471,Germany,-2,4.25,8.5
C491739,2009-12-14,22220,17886,United Kingdom,-1,9.95,9.95
C491740,2009-12-14,21527,14113,United Kingdom,-3,6.95,20.85
C491741,2009-12-14,21536,14113,United Kingdom,-1,2.1,2.1
C491741,2009-12-14,21528,14113,United Kingdom,-1,6.95,6.95
C491761,2009-12-14,21735,16163,United Kingdom,-2,12.75,25.5
C491808,2009-12-14,22073,12471,Germany,-2,3.75,7.5
C491818,2009-12-14,21752,14372,United Kingdom,-2,14.95,29.9
C491819,2009-12-14,22360,17802,United Kingdom,-2,2.95,5.9
C491820,2009-12-14,21548,15015,United Kingdom,-2,2.95,5.9
C491820,2009-12-14,21545,15015,United Kingdom,-1,2.95,2.95
C491820,2009-12-14,21547,15015,United Kingdom,-2,2.95,5.9
C491820,2009-12-14,21549,15015,United Kingdom,-4,2.95,11.8
C491821,2009-12-14,21730,16206,United Kingdom,-1,4.95,4.95
C491822,2009-12-14,21743,13510,United Kingdom,-2,2.95,5.9
C491823,2009-12-14,22111,13078,United Kingdom,-1,4.25,4.25
C491823,2009-12-14,21463,13078,United Kingdom,-1,4.95,4.95
C491823,2009-12-14,35004B,13078,United Kingdom,-4,1.95,7.8
C491824,2009-12-14,21348,16365,United Kingdom,-16,0.65,10.4
C491827,2009-12-14,20754,14911,Ireland,-6,2.1,12.6
C491827,2009-12-14,21061,14911,Ireland,-12,0.85,10.2
C491827,2009-12-14,79072,14911,Ireland,-2,9.95,19.9
C491827,2009-12-14,21063,14911,Ireland,-4,0.85,3.4
C491827,2009-12-14,22114,14911,Ireland,-4,3.95,15.8
C491830,2009-12-14,35004S,14062,United Kingdom,-1,1.95,1.95
C491836,2009-12-14,22138,15684,United Kingdom,-2,4.95,9.9
C491838,2009-12-14,22302,14113,United Kingdom,-7,2.55,17.85
C491838,2009-12-14,22303,14113,United Kingdom,-12,2.55,30.6
C491842,2009-12-14,21981,14286,United Kingdom,-24,0.29,6.96
C491842,2009-12-14,21980,14286,United Kingdom,-24,0.29,6.96
C491846,2009-12-14,84670,0,United Kingdom,-36,0.42,15.12
C491985,2009-12-15,21770,13097,United Kingdom,-4,4.95,19.8
C492010,2009-12-15,48138,13577,United Kingdom,-2,6.75,13.5
C492013,2009-12-15,21955,13577,United Kingdom,-2,6.75,13.5
C492013,2009-12-15,22109,13577,United Kingdom,-24,3.39,81.36
C492180,2009-12-15,21258,15311,United Kingdom,-1,10.95,10.95
C492180,2009-12-15,37449,15311,United Kingdom,-1,8.5,8.5
C492194,2009-12-15,21870,15768,United Kingdom,-1,1.25,1.25
C492194,2009-12-15,35968,15768,United Kingdom,-1,0.38,0.38
C492201,2009-12-15,84558A,14062,United Kingdom,-25,2.95,73.75
C492211,2009-12-15,85174,15971,United Kingdom,-64,4.25,272.0
C492213,2009-12-15,21255,13089,United Kingdom,-1,1.65,1.65
C492213,2009-12-15,84949,13089,United Kingdom,-8,1.65,13.2
C492280,2009-12-16,84949,13495,United Kingdom,-1,1.65,1.65
C492320,2009-12-16,85047,14894,United Kingdom,-1,6.35,6.35
C492400,2009-12-16,85147,14540,United Kingdom,-2,4.95,9.9
C492402,2009-12-16,84520B,12359,Cyprus,-12,0.85,10.2
C492402,2009-12-16,22047,12359,Cyprus,-200,0.34,68.0
C492422,2009-12-16,21475,17402,United Kingdom,-1,14.95,14.95
C492447,2009-12-17,47502,15903,United Kingdom,-4,9.95,39.8
C492496,2009-12-17,35004S,13564,United Kingdom,-1,6.35,6.35
C492532,2009-12-17,47585A,17377,United Kingdom,-1,3.75,3.75
