CustomerID,Country,FirstPurchase,LastPurchase,Orders,Revenue,RecencyDays,R,F,M,Segment
12568,Germany,2010-03-05 09:15:00,2010-03-05 09:15:00,1.0,52.0,645.0,1.0,1.0,1.0,Hibernating
12569,Germany,2011-04-01 13:47:00,2011-12-07 16:24:00,32.0,3152.69,2.0,4.0,4.0,4.0,Champions
12571,France,2011-08-10 12:35:00,2011-10-31 10:19:00,2.0,519.61,40.0,3.0,2.0,2.0,Recent / Promising
12572,Germany,2011-10-19 08:20:00,2011-12-01 09:20:00,2.0,912.42,9.0,4.0,2.0,3.0,Recent / Promising
12573,France,2010-08-31 17:25:00,2011-04-26 15:52:00,5.0,717.41,227.0,2.0,3.0,2.0,Loyal
12574,France,2011-01-28 09:20:00,2011-01-28 09:20:00,1.0,182.45,316.0,2.0,1.0,1.0,Hibernating
12575,France,2010-07-01 09:15:00,2010-09-08 13:09:00,2.0,568.82,457.0,1.0,2.0,2.0,At Risk
12576,Poland,2010-07-01 13:46:00,2011-11-04 10:11:00,8.0,2062.72,36.0,3.0,4.0,3.0,Champions
12577,France,2009-12-03 19:31:00,2011-11-04 13:24:00,8.0,1613.15,35.0,3.0,4.0,3.0,Champions
12578,Italy,2010-09-22 11:19:00,2011-11-18 13:30:00,4.0,4026.45,21.0,4.0,3.0,4.0,Champions
12579,France,2011-09-22 17:15:00,2011-09-22 17:15:00,1.0,386.42,78.0,3.0,1.0,2.0,Recent / Promising
12580,Germany,2010-05-12 11:45:00,2011-04-07 10:24:00,2.0,962.9,247.0,2.0,2.0,3.0,Hibernating
12581,Germany,2011-10-31 08:56:00,2011-10-31 08:56:00,1.0,179.71,40.0,3.0,1.0,1.0,Recent / Promising
12582,Finland,2010-05-11 09:55:00,2011-04-15 08:45:00,4.0,1820.4,239.0,2.0,3.0,3.0,Loyal
12583,France,2009-12-06 11:57:00,2011-12-07 08:07:00,27.0,12493.58,3.0,4.0,4.0,4.0,Champions
12584,Italy,2011-03-04 15:15:00,2011-12-06 09:35:00,9.0,2254.15,4.0,4.0,4.0,4.0,Champions
12585,Germany,2010-12-23 12:58:00,2011-04-19 13:39:00,2.0,1824.1,234.0,2.0,2.0,3.0,Hibernating
12586,Italy,2009-12-16 13:15:00,2011-11-22 16:24:00,4.0,2062.67,17.0,4.0,3.0,3.0,Champions
12587,Finland,2011-12-02 12:47:00,2011-12-02 12:47:00,1.0,104.0,8.0,4.0,1.0,1.0,Recent / Promising
12588,Finland,2010-04-21 12:22:00,2011-10-31 15:01:00,3.0,718.78,39.0,3.0,2.0,2.0,Recent / Promising
12589,France,2010-01-19 12:26:00,2011-11-11 10:19:00,6.0,3294.91,29.0,3.0,3.0,4.0,Champions
12590,Germany,2011-05-12 14:46:00,2011-05-12 14:46:00,1.0,9341.26,211.0,2.0,1.0,4.0,Hibernating
12591,Italy,2010-10-27 10:42:00,2011-01-26 14:35:00,3.0,1114.95,317.0,2.0,2.0,3.0,Hibernating
12592,Germany,2010-07-08 14:06:00,2011-09-08 15:04:00,4.0,1723.64,92.0,3.0,3.0,3.0,Champions
12593,France,2011-05-05 09:29:00,2011-08-23 12:43:00,3.0,382.1,109.0,2.0,2.0,2.0,Hibernating
12594,Italy,2010-03-03 13:51:00,2011-11-02 12:20:00,14.0,4890.11,38.0,3.0,4.0,4.0,Champions
12595,Germany,2010-07-23 09:10:00,2010-07-23 09:10:00,1.0,281.02,505.0,1.0,1.0,1.0,Hibernating
12596,Spain,2011-04-11 13:22:00,2011-10-19 13:02:00,2.0,450.27,51.0,3.0,2.0,2.0,Recent / Promising
12597,Spain,2011-03-16 14:00:00,2011-11-20 13:33:00,4.0,3195.22,19.0,4.0,3.0,4.0,Champions
12598,France,2010-03-01 09:58:00,2011-11-30 12:18:00,10.0,4192.09,10.0,4.0,4.0,4.0,Champions
12599,France,2010-05-11 10:42:00,2011-11-10 13:34:00,13.0,2026.72,29.0,3.0,4.0,3.0,Champions
12600,Germany,2009-12-07 13:37:00,2011-11-11 10:29:00,20.0,4385.85,29.0,3.0,4.0,4.0,Champions
12601,Germany,2010-10-31 10:57:00,2011-06-03 10:17:00,6.0,573.26,190.0,2.0,3.0,2.0,Loyal
12602,France,2011-10-12 11:22:00,2011-10-12 11:22:00,1.0,153.12,59.0,3.0,1.0,1.0,Recent / Promising
12603,Germany,2011-11-18 10:42:00,2011-11-18 10:42:00,1.0,613.2,22.0,4.0,1.0,2.0,Recent / Promising
12604,France,2011-03-23 12:06:00,2011-09-21 14:08:00,2.0,236.18,79.0,3.0,2.0,1.0,Recent / Promising
12605,Germany,2010-09-07 14:21:00,2010-11-28 14:18:00,3.0,1124.95,376.0,2.0,2.0,3.0,Hibernating
12607,USA,2011-10-10 16:06:00,2011-10-10 16:06:00,1.0,1579.51,60.0,3.0,1.0,3.0,Recent / Promising
12608,United Kingdom,2010-10-31 10:49:00,2010-10-31 10:49:00,1.0,415.79,405.0,1.0,1.0,2.0,Hibernating
12609,Germany,2009-12-20 13:30:00,2011-09-22 16:34:00,9.0,3021.86,78.0,3.0,4.0,4.0,Champions
12610,Italy,2011-08-05 13:52:00,2011-11-17 09:34:00,4.0,1747.54,23.0,4.0,3.0,3.0,Champions
12611,Italy,2011-10-18 13:12:00,2011-10-18 13:12:00,1.0,1193.32,52.0,3.0,1.0,3.0,Recent / Promising
12612,Germany,2011-09-26 15:35:00,2011-09-26 15:35:00,1.0,668.04,74.0,3.0,1.0,2.0,Recent / Promising
12613,Germany,2009-12-14 13:10:00,2011-10-13 14:59:00,9.0,6277.37,57.0,3.0,4.0,4.0,Champions
12614,Germany,2011-03-07 10:22:00,2011-03-07 10:22:00,1.0,315.6,278.0,2.0,1.0,1.0,Hibernating
12615,France,2010-03-18 14:09:00,2011-12-07 15:02:00,8.0,5362.98,2.0,4.0,4.0,4.0,Champions
12616,France,2010-11-16 11:38:00,2011-09-05 15:17:00,3.0,1023.1,95.0,3.0,2.0,3.0,Recent / Promising
12617,France,2011-11-10 14:39:00,2011-11-10 14:39:00,1.0,352.98,29.0,3.0,1.0,2.0,Recent / Promising
12618,Italy,2011-11-18 11:10:00,2011-11-18 11:10:00,1.0,137.31,22.0,4.0,1.0,1.0,Recent / Promising
12619,Germany,2010-05-28 12:52:00,2011-11-23 14:52:00,9.0,3085.7,16.0,4.0,4.0,4.0,Champions
12620,France,2011-05-19 12:10:00,2011-11-25 10:20:00,3.0,1303.41,15.0,4.0,2.0,3.0,Recent / Promising
12621,Germany,2010-02-09 12:01:00,2011-12-08 11:25:00,35.0,22097.2,2.0,4.0,4.0,4.0,Champions
12622,Germany,2011-04-21 16:39:00,2011-04-21 16:39:00,1.0,162.1,232.0,2.0,1.0,1.0,Hibernating
12623,Germany,2010-01-12 11:45:00,2011-03-08 13:50:00,7.0,3315.84,276.0,2.0,3.0,4.0,Loyal
12624,France,2011-06-15 12:34:00,2011-08-25 15:04:00,2.0,569.13,106.0,2.0,2.0,2.0,Hibernating
12625,Germany,2010-04-22 11:33:00,2011-05-12 09:54:00,4.0,4678.88,212.0,2.0,3.0,4.0,Loyal
12626,Germany,2011-01-17 11:01:00,2011-11-16 16:06:00,9.0,5954.48,23.0,4.0,4.0,4.0,Champions
12627,Germany,2011-07-22 13:59:00,2011-11-29 12:07:00,6.0,4082.53,11.0,4.0,3.0,4.0,Champions
12628,Germany,2011-10-06 09:28:00,2011-12-05 13:15:00,3.0,732.46,4.0,4.0,2.0,2.0,Recent / Promising
12629,Sweden,2010-10-12 16:40:00,2010-11-19 09:18:00,2.0,1198.22,386.0,1.0,2.0,3.0,At Risk
12630,Finland,2011-10-27 10:41:00,2011-11-30 10:48:00,2.0,1030.88,10.0,4.0,2.0,3.0,Recent / Promising
12631,Finland,2010-01-15 14:50:00,2011-10-13 13:53:00,6.0,3321.57,57.0,3.0,3.0,4.0,Champions
12632,Germany,2010-05-24 09:07:00,2010-07-07 09:39:00,2.0,714.88,521.0,1.0,2.0,2.0,At Risk
12633,Germany,2010-07-02 11:44:00,2011-10-12 11:40:00,7.0,5156.16,59.0,3.0,3.0,4.0,Champions
12634,USA,2010-06-09 15:41:00,2010-06-09 15:41:00,1.0,360.0,548.0,1.0,1.0,2.0,Hibernating
12635,Germany,2010-09-09 10:50:00,2011-09-11 11:04:00,4.0,2624.41,90.0,3.0,3.0,4.0,Champions
12637,France,2010-06-14 13:36:00,2011-10-03 13:46:00,12.0,8085.81,67.0,3.0,4.0,4.0,Champions
12638,Sweden,2010-03-10 10:30:00,2011-11-06 13:11:00,2.0,681.49,33.0,3.0,2.0,2.0,Recent / Promising
12639,Sweden,2010-03-22 09:05:00,2011-04-15 12:48:00,3.0,1072.37,239.0,2.0,2.0,3.0,Hibernating
12640,France,2011-09-19 12:01:00,2011-11-16 11:52:00,3.0,994.58,24.0,4.0,2.0,3.0,Recent / Promising
12641,Sweden,2011-08-16 13:26:00,2011-08-16 13:26:00,1.0,145.9,115.0,2.0,1.0,1.0,Hibernating
12642,Germany,2011-08-24 09:23:00,2011-11-14 15:03:00,3.0,905.26,25.0,4.0,2.0,3.0,Recent / Promising
12643,France,2010-04-07 14:16:00,2011-08-03 12:56:00,11.0,7803.82,128.0,2.0,4.0,4.0,Loyal
12644,Germany,2010-01-14 13:02:00,2011-08-02 10:33:00,4.0,1900.49,130.0,2.0,3.0,3.0,Loyal
12645,Germany,2010-02-09 10:49:00,2011-11-06 12:38:00,8.0,3215.3,34.0,3.0,4.0,4.0,Champions
12646,USA,2011-10-21 12:52:00,2011-12-05 10:14:00,2.0,1346.97,5.0,4.0,2.0,3.0,Recent / Promising
12647,Germany,2010-01-13 15:06:00,2011-11-17 12:56:00,35.0,14109.55,22.0,4.0,4.0,4.0,Champions
12648,Germany,2010-01-07 18:38:00,2011-07-08 11:55:00,4.0,1039.0,155.0,2.0,3.0,3.0,Loyal
12649,Germany,2010-01-12 17:24:00,2011-08-24 14:41:00,8.0,2096.65,107.0,2.0,4.0,3.0,Loyal
12650,France,2011-12-06 16:34:00,2011-12-06 16:34:00,1.0,242.44,3.0,4.0,1.0,1.0,Recent / Promising
12651,France,2010-08-31 15:21:00,2011-01-09 12:46:00,4.0,377.75,335.0,2.0,3.0,2.0,Loyal
12652,France,2010-10-01 15:16:00,2011-01-12 15:00:00,2.0,891.03,331.0,2.0,2.0,3.0,Hibernating
12653,Israel,2010-07-01 09:56:00,2011-07-14 10:41:00,3.0,4160.83,149.0,2.0,2.0,4.0,Hibernating
12654,Germany,2011-02-17 13:16:00,2011-11-29 10:10:00,5.0,529.98,11.0,4.0,3.0,2.0,Loyal
12655,France,2010-10-12 09:17:00,2010-10-12 09:17:00,1.0,243.35,424.0,1.0,1.0,1.0,Hibernating
12656,France,2010-05-26 09:00:00,2011-11-22 13:42:00,8.0,5723.83,17.0,4.0,4.0,4.0,Champions
12657,France,2011-09-22 11:40:00,2011-11-28 15:47:00,4.0,1427.18,11.0,4.0,3.0,3.0,Champions
12658,Germany,2011-11-21 10:22:00,2011-11-21 10:22:00,1.0,632.05,19.0,4.0,1.0,2.0,Recent / Promising
12659,France,2011-11-10 11:53:00,2011-11-10 11:53:00,1.0,73.68,30.0,3.0,1.0,1.0,Recent / Promising
12660,France,2011-11-28 13:26:00,2011-11-28 13:26:00,1.0,227.1,11.0,4.0,1.0,1.0,Recent / Promising
12661,Sweden,2010-09-29 16:46:00,2010-09-29 16:46:00,1.0,162.0,436.0,1.0,1.0,1.0,Hibernating
12662,Germany,2010-04-01 09:50:00,2011-12-09 11:59:00,20.0,6130.54,1.0,4.0,4.0,4.0,Champions
12663,Germany,2010-02-09 14:28:00,2010-03-25 09:40:00,2.0,185.4,625.0,1.0,2.0,1.0,At Risk
12664,Finland,2009-12-13 10:28:00,2011-12-01 17:07:00,11.0,5420.04,8.0,4.0,4.0,4.0,Champions
12665,Germany,2010-02-08 15:11:00,2011-01-19 08:34:00,3.0,259.6,325.0,2.0,2.0,1.0,Hibernating
12666,Israel,2010-11-10 16:40:00,2010-11-10 16:40:00,1.0,1248.42,394.0,1.0,1.0,3.0,Hibernating
12667,Finland,2011-10-12 17:00:00,2011-10-12 17:00:00,1.0,460.13,58.0,3.0,1.0,2.0,Recent / Promising
12668,Germany,2010-01-31 15:45:00,2011-11-28 10:56:00,9.0,9906.03,12.0,4.0,4.0,4.0,Champions
12669,France,2011-03-28 10:15:00,2011-07-12 09:54:00,2.0,1427.73,151.0,2.0,2.0,3.0,Hibernating
12670,France,2010-02-11 10:13:00,2011-11-29 15:23:00,7.0,3436.29,10.0,4.0,3.0,4.0,Champions
12671,Germany,2010-04-12 16:30:00,2010-04-12 16:30:00,1.0,2622.48,606.0,1.0,1.0,4.0,Hibernating
12672,France,2010-04-23 09:57:00,2011-01-14 09:20:00,2.0,407.05,330.0,2.0,2.0,2.0,Hibernating
12673,Germany,2010-11-03 10:46:00,2011-12-04 13:55:00,3.0,1140.02,5.0,4.0,2.0,3.0,Recent / Promising
12674,France,2011-05-16 09:10:00,2011-11-01 12:12:00,4.0,1844.6,39.0,3.0,3.0,3.0,Champions
12675,Italy,2010-05-10 16:44:00,2010-06-04 09:49:00,2.0,873.25,554.0,1.0,2.0,3.0,At Risk
12676,Sweden,2010-08-13 13:29:00,2011-11-15 12:25:00,10.0,2333.09,25.0,4.0,4.0,4.0,Champions
12677,France,2010-02-11 13:55:00,2010-06-02 14:30:00,2.0,359.1,555.0,1.0,2.0,2.0,At Risk
12678,France,2010-01-07 16:46:00,2011-10-28 13:04:00,15.0,32595.18,42.0,3.0,4.0,4.0,Champions
12679,France,2011-03-01 12:26:00,2011-10-12 12:30:00,4.0,951.02,59.0,3.0,3.0,3.0,Champions
12680,France,2011-08-18 15:44:00,2011-12-09 12:50:00,4.0,790.81,1.0,4.0,3.0,2.0,Loyal
12681,France,2009-12-13 13:31:00,2011-11-25 11:33:00,44.0,26936.76,15.0,4.0,4.0,4.0,Champions
12682,France,2009-12-01 09:28:00,2011-12-06 10:00:00,51.0,20736.22,4.0,4.0,4.0,4.0,Champions
12683,France,2009-12-13 15:01:00,2011-12-05 16:28:00,20.0,10445.7,4.0,4.0,4.0,4.0,Champions
12684,France,2011-05-10 12:55:00,2011-12-02 09:53:00,6.0,2073.63,8.0,4.0,3.0,3.0,Champions
12685,France,2011-09-07 10:28:00,2011-11-11 13:46:00,6.0,2575.08,28.0,3.0,3.0,4.0,Champions
12686,France,2010-12-03 09:51:00,2010-12-03 09:51:00,1.0,71.14,372.0,2.0,1.0,1.0,Hibernating
12687,Sweden,2010-08-16 12:12:00,2010-08-16 12:12:00,1.0,1858.91,481.0,1.0,1.0,3.0,Hibernating
12688,Israel,2011-08-18 08:49:00,2011-08-18 08:49:00,1.0,4873.81,114.0,2.0,1.0,4.0,Hibernating
12689,France,2011-08-04 10:04:00,2011-11-14 08:31:00,2.0,1139.61,26.0,3.0,2.0,3.0,Recent / Promising
12690,France,2011-05-18 09:09:00,2011-05-18 09:09:00,1.0,335.01,206.0,2.0,1.0,1.0,Hibernating
12691,France,2010-10-15 12:00:00,2011-11-11 16:49:00,6.0,1044.4,28.0,3.0,3.0,3.0,Champions
12692,France,2010-03-12 14:02:00,2010-03-12 14:02:00,1.0,110.95,637.0,1.0,1.0,1.0,Hibernating
12693,Germany,2010-07-05 13:56:00,2011-08-04 17:51:00,7.0,1415.02,127.0,2.0,3.0,3.0,Loyal
12694,France,2010-10-14 19:39:00,2011-09-30 13:06:00,3.0,1663.35,70.0,3.0,2.0,3.0,Recent / Promising
12695,France,2010-02-12 13:22:00,2011-12-02 13:22:00,7.0,1371.12,7.0,4.0,3.0,3.0,Champions
12696,Finland,2010-07-19 10:02:00,2010-10-01 10:43:00,2.0,731.91,435.0,1.0,2.0,2.0,At Risk
12697,Sweden,2011-06-23 15:44:00,2011-11-11 08:47:00,3.0,757.59,29.0,3.0,2.0,2.0,Recent / Promising
12698,Germany,2010-04-28 15:51:00,2010-04-28 15:51:00,1.0,285.75,590.0,1.0,1.0,1.0,Hibernating
12699,Germany,2010-10-18 12:07:00,2010-10-18 12:07:00,1.0,566.11,418.0,1.0,1.0,2.0,Hibernating
12700,France,2011-05-08 16:10:00,2011-12-02 10:47:00,4.0,4525.99,8.0,4.0,3.0,4.0,Champions
12701,Germany,2010-03-16 13:23:00,2011-09-21 10:47:00,6.0,2248.41,80.0,3.0,3.0,4.0,Champions
12702,Germany,2011-11-20 10:36:00,2011-11-20 10:36:00,1.0,201.0,20.0,4.0,1.0,1.0,Recent / Promising
12703,Germany,2010-01-24 12:05:00,2011-09-29 17:52:00,4.0,898.53,71.0,3.0,3.0,3.0,Champions
12704,Finland,2011-06-23 10:20:00,2011-12-02 13:15:00,8.0,1740.84,7.0,4.0,4.0,3.0,Champions
12705,Germany,2010-06-24 09:51:00,2011-11-24 13:17:00,13.0,11114.1,15.0,4.0,4.0,4.0,Champions
12707,France,2011-02-21 08:38:00,2011-02-21 08:38:00,1.0,603.42,292.0,2.0,1.0,2.0,Hibernating
12708,Germany,2009-12-18 10:25:00,2011-11-10 09:52:00,18.0,4559.66,30.0,3.0,4.0,4.0,Champions
12709,Germany,2009-12-09 13:49:00,2011-11-24 15:38:00,32.0,29487.18,15.0,4.0,4.0,4.0,Champions
12710,Germany,2011-05-22 14:05:00,2011-09-04 12:00:00,3.0,1023.02,97.0,2.0,2.0,3.0,Hibernating
12711,Germany,2010-02-01 11:30:00,2010-04-07 11:59:00,2.0,1213.05,612.0,1.0,2.0,3.0,At Risk
12712,Germany,2009-12-09 10:46:00,2011-11-11 08:19:00,21.0,5985.03,29.0,3.0,4.0,4.0,Champions
12713,Germany,2011-12-09 12:16:00,2011-12-09 12:16:00,1.0,794.55,1.0,4.0,1.0,2.0,Recent / Promising
12714,France,2009-12-04 10:00:00,2011-11-30 15:43:00,12.0,12815.71,9.0,4.0,4.0,4.0,Champions
12715,Sweden,2011-08-25 15:22:00,2011-08-25 15:22:00,1.0,263.36,106.0,2.0,1.0,1.0,Hibernating
12716,France,2011-07-29 13:28:00,2011-12-06 08:55:00,2.0,963.49,4.0,4.0,2.0,3.0,Recent / Promising
12717,Greece,2010-04-28 14:34:00,2011-07-11 14:47:00,3.0,1058.91,151.0,2.0,2.0,3.0,Hibernating
12718,France,2011-09-29 16:38:00,2011-09-29 16:38:00,1.0,202.25,71.0,3.0,1.0,1.0,Recent / Promising
12719,France,2011-10-05 14:50:00,2011-12-04 13:45:00,2.0,572.95,5.0,4.0,2.0,2.0,Recent / Promising
12720,Germany,2010-07-21 09:46:00,2011-12-07 08:03:00,29.0,6905.28,3.0,4.0,4.0,4.0,Champions
12721,France,2010-08-25 11:07:00,2011-11-08 12:13:00,8.0,3635.08,32.0,3.0,4.0,4.0,Champions
12722,France,2011-07-12 11:55:00,2011-09-15 14:50:00,4.0,979.63,85.0,3.0,3.0,3.0,Champions
12723,France,2011-10-05 15:52:00,2011-12-06 10:19:00,5.0,707.07,4.0,4.0,3.0,2.0,Loyal
12724,France,2010-06-22 14:00:00,2011-12-04 16:02:00,7.0,2083.52,5.0,4.0,3.0,3.0,Champions
12725,Italy,2010-05-04 13:59:00,2010-12-03 15:45:00,3.0,1906.76,371.0,2.0,2.0,3.0,Hibernating
12726,France,2010-03-25 16:25:00,2011-11-11 13:35:00,11.0,3690.6,28.0,3.0,4.0,4.0,Champions
12727,France,2010-02-23 09:54:00,2011-11-29 11:46:00,10.0,4905.53,11.0,4.0,4.0,4.0,Champions
12728,France,2010-11-21 11:34:00,2011-09-29 15:31:00,5.0,926.17,71.0,3.0,3.0,3.0,Champions
12729,France,2011-08-18 11:40:00,2011-08-18 11:40:00,1.0,417.01,114.0,2.0,1.0,2.0,Hibernating
12730,Germany,2010-07-06 12:19:00,2010-07-06 12:19:00,1.0,703.25,522.0,1.0,1.0,2.0,Hibernating
12731,France,2010-03-02 09:23:00,2011-11-16 11:59:00,17.0,25631.71,24.0,4.0,4.0,4.0,Champions
12732,France,2011-06-13 11:33:00,2011-06-13 11:33:00,1.0,218.26,180.0,2.0,1.0,1.0,Hibernating
12733,USA,2010-01-19 13:23:00,2011-04-19 16:19:00,4.0,2424.02,234.0,2.0,3.0,4.0,Loyal
12734,France,2010-11-12 13:26:00,2010-12-22 12:47:00,3.0,603.65,353.0,2.0,2.0,2.0,Hibernating
12735,France,2011-01-06 14:26:00,2011-01-28 13:37:00,2.0,689.57,315.0,2.0,2.0,2.0,Hibernating
12736,France,2011-01-11 07:57:00,2011-01-11 07:57:00,1.0,144.0,333.0,2.0,1.0,1.0,Hibernating
12738,Germany,2010-12-02 18:27:00,2010-12-02 18:27:00,1.0,137.35,372.0,2.0,1.0,1.0,Hibernating
12739,United Arab Emirates,2010-11-10 14:27:00,2011-09-01 17:45:00,2.0,2421.23,99.0,2.0,2.0,4.0,Hibernating
12740,France,2011-10-07 10:44:00,2011-10-07 10:44:00,1.0,427.6,64.0,3.0,1.0,2.0,Recent / Promising
12741,USA,2010-06-24 16:24:00,2010-06-24 16:24:00,1.0,236.07,533.0,1.0,1.0,1.0,Hibernating
12742,United Arab Emirates,2010-03-24 12:43:00,2010-03-24 12:43:00,1.0,1201.52,626.0,1.0,1.0,3.0,Hibernating
12743,Unknown,2011-07-28 16:06:00,2011-07-28 16:21:00,2.0,540.13,134.0,2.0,2.0,2.0,Hibernating
12744,Singapore,2010-04-27 16:19:00,2011-10-14 14:54:00,8.0,13158.16,56.0,3.0,4.0,4.0,Champions
12745,United Kingdom,2010-05-14 16:50:00,2010-08-10 10:14:00,2.0,723.85,487.0,1.0,2.0,2.0,At Risk
12746,United Kingdom,2010-06-17 10:41:00,2010-06-17 10:41:00,1.0,254.55,541.0,1.0,1.0,1.0,Hibernating
12747,United Kingdom,2009-12-07 13:23:00,2011-12-07 14:34:00,26.0,8898.48,2.0,4.0,4.0,4.0,Champions
12748,United Kingdom,2009-12-04 17:31:00,2011-12-09 12:20:00,322.0,49173.79,1.0,4.0,4.0,4.0,Champions
12749,United Kingdom,2010-07-06 15:05:00,2011-12-06 09:56:00,9.0,6847.36,4.0,4.0,4.0,4.0,Champions
12750,Poland,2011-08-03 09:13:00,2011-08-03 09:13:00,1.0,275.88,129.0,2.0,1.0,1.0,Hibernating
12751,Brazil,2010-09-21 12:49:00,2010-09-21 12:49:00,1.0,268.27,445.0,1.0,1.0,1.0,Hibernating
12752,Norway,2011-09-19 13:32:00,2011-09-19 13:32:00,1.0,4366.78,81.0,3.0,1.0,4.0,Recent / Promising
12753,Japan,2010-12-12 11:44:00,2011-11-17 10:52:00,6.0,21429.39,23.0,4.0,3.0,4.0,Champions
12754,Japan,2011-02-04 10:31:00,2011-04-18 09:00:00,3.0,3010.74,236.0,2.0,2.0,4.0,Hibernating
12755,Japan,2010-01-15 11:57:00,2011-03-04 12:42:00,11.0,5236.26,281.0,2.0,4.0,4.0,Loyal
12756,Japan,2011-09-14 09:31:00,2011-09-14 09:31:00,1.0,112.08,87.0,3.0,1.0,1.0,Recent / Promising
12757,Portugal,2011-05-12 19:01:00,2011-11-24 12:30:00,9.0,4176.75,16.0,4.0,4.0,4.0,Champions
12758,Portugal,2009-12-01 14:40:00,2011-08-15 10:22:00,7.0,9903.24,117.0,2.0,3.0,4.0,Loyal
12759,Netherlands,2009-12-04 10:47:00,2011-10-18 14:49:00,8.0,4618.74,52.0,3.0,4.0,4.0,Champions
12760,Netherlands,2010-09-10 08:50:00,2010-09-10 08:50:00,1.0,317.8,456.0,1.0,1.0,1.0,Hibernating
12761,Netherlands,2010-09-01 10:47:00,2010-09-01 10:47:00,1.0,712.95,465.0,1.0,1.0,2.0,Hibernating
12762,Portugal,2011-11-14 14:23:00,2011-12-02 10:23:00,2.0,1702.52,8.0,4.0,2.0,3.0,Recent / Promising
12763,Japan,2010-12-05 15:46:00,2011-07-24 14:12:00,2.0,494.08,138.0,2.0,2.0,2.0,Hibernating
12764,Lebanon,2011-01-27 10:19:00,2011-01-27 10:19:00,1.0,1693.88,317.0,2.0,1.0,3.0,Hibernating
12765,Netherlands,2010-03-08 09:43:00,2010-08-24 13:51:00,6.0,1299.58,472.0,1.0,3.0,3.0,Loyal
12766,Portugal,2010-10-28 09:29:00,2011-12-06 08:46:00,9.0,8134.99,4.0,4.0,4.0,4.0,Champions
12767,Korea,2010-11-29 09:38:00,2010-11-29 09:38:00,1.0,949.82,376.0,2.0,1.0,3.0,Hibernating
12768,Korea,2010-09-15 12:08:00,2010-09-15 12:08:00,1.0,168.69,451.0,1.0,1.0,1.0,Hibernating
12769,Brazil,2011-04-15 10:25:00,2011-04-15 10:25:00,1.0,1143.6,239.0,2.0,1.0,3.0,Hibernating
12770,Japan,2010-09-09 11:43:00,2011-05-13 09:33:00,2.0,3246.45,211.0,2.0,2.0,4.0,Hibernating
12771,Portugal,2010-08-11 11:51:00,2010-08-11 11:51:00,1.0,226.3,486.0,1.0,1.0,1.0,Hibernating
12772,Portugal,2011-10-11 09:19:00,2011-10-11 09:19:00,1.0,752.47,60.0,3.0,1.0,2.0,Recent / Promising
12773,Portugal,2010-05-24 17:30:00,2010-05-24 17:30:00,1.0,124.25,564.0,1.0,1.0,1.0,Hibernating
12774,Netherlands,2010-06-22 10:38:00,2010-06-22 10:38:00,1.0,83.7,536.0,1.0,1.0,1.0,Hibernating
12775,Netherlands,2010-10-26 14:24:00,2011-11-22 16:33:00,7.0,1551.12,17.0,4.0,3.0,3.0,Champions
12776,Portugal,2010-02-10 12:11:00,2010-02-10 12:11:00,1.0,27.5,668.0,1.0,1.0,1.0,Hibernating
12777,United Kingdom,2010-09-08 11:35:00,2010-09-08 11:35:00,1.0,519.45,458.0,1.0,1.0,2.0,Hibernating
12778,Netherlands,2010-04-16 09:57:00,2011-11-20 11:30:00,9.0,1541.68,20.0,4.0,4.0,3.0,Champions
12779,Poland,2009-12-03 07:25:00,2011-11-02 11:43:00,14.0,6474.11,38.0,3.0,4.0,4.0,Champions
12780,Netherlands,2010-04-20 09:40:00,2010-04-20 09:40:00,1.0,322.4,599.0,1.0,1.0,1.0,Hibernating
12781,Czech Republic,2011-02-28 08:43:00,2011-10-07 10:37:00,2.0,786.74,64.0,3.0,2.0,2.0,Recent / Promising
12782,Portugal,2010-07-08 13:31:00,2011-12-05 09:16:00,11.0,3862.24,5.0,4.0,4.0,4.0,Champions
12783,Portugal,2011-09-25 15:35:00,2011-12-07 15:56:00,4.0,1295.87,2.0,4.0,3.0,3.0,Champions
12784,Portugal,2010-06-28 13:06:00,2011-11-24 12:53:00,2.0,1511.15,15.0,4.0,2.0,3.0,Recent / Promising
12785,Portugal,2009-12-08 13:56:00,2010-12-10 13:48:00,3.0,904.4,364.0,2.0,2.0,3.0,Hibernating
12786,Netherlands,2010-04-09 12:12:00,2010-04-09 12:12:00,1.0,668.5,610.0,1.0,1.0,2.0,Hibernating
12787,Netherlands,2010-10-22 14:57:00,2011-11-30 08:44:00,4.0,799.18,10.0,4.0,3.0,2.0,Loyal
12788,Netherlands,2010-06-29 13:05:00,2010-09-02 14:21:00,4.0,384.9,463.0,1.0,3.0,2.0,Loyal
12789,Netherlands,2010-01-15 12:06:00,2011-10-05 13:34:00,3.0,225.35,65.0,3.0,2.0,1.0,Recent / Promising
12790,Netherlands,2010-10-25 13:04:00,2011-05-31 14:14:00,2.0,546.85,192.0,2.0,2.0,2.0,Hibernating
12791,Netherlands,2010-03-25 17:29:00,2010-12-01 11:27:00,5.0,656.83,374.0,2.0,3.0,2.0,Loyal
12792,Portugal,2010-06-23 10:49:00,2011-03-28 11:36:00,2.0,715.01,257.0,2.0,2.0,2.0,Hibernating
12793,Portugal,2010-11-03 13:05:00,2011-01-09 12:12:00,3.0,745.53,335.0,2.0,2.0,2.0,Hibernating
